ItemId,Brand Name,ItemName,ItemPrice,Rating,ReviewDate,Product Count/Brand
B07VZL1W7K,Samsung,"Samsung Galaxy A50 US Version Factory Unlocked Cell Phone with 64GB Memory, 6.4"" Screen, Black, [SM-A505UZKNXAA]",274.99,4.0,18-Nov-19,574
B07VZL1W7K,Samsung,"Samsung Galaxy A50 US Version Factory Unlocked Cell Phone with 64GB Memory, 6.4"" Screen, Black, [SM-A505UZKNXAA]",274.99,4.0,12-Nov-19,574
B07VZL1W7K,Samsung,"Samsung Galaxy A50 US Version Factory Unlocked Cell Phone with 64GB Memory, 6.4"" Screen, Black, [SM-A505UZKNXAA]",274.99,4.0,2-Dec-19,574
B07VZL1W7K,Samsung,"Samsung Galaxy A50 US Version Factory Unlocked Cell Phone with 64GB Memory, 6.4"" Screen, Black, [SM-A505UZKNXAA]",274.99,4.0,7-Dec-19,574
B07VZL1W7K,Samsung,"Samsung Galaxy A50 US Version Factory Unlocked Cell Phone with 64GB Memory, 6.4"" Screen, Black, [SM-A505UZKNXAA]",274.99,4.0,2-Dec-19,574
B07VZL1W7K,Samsung,"Samsung Galaxy A50 US Version Factory Unlocked Cell Phone with 64GB Memory, 6.4"" Screen, Black, [SM-A505UZKNXAA]",274.99,4.0,17-Dec-19,574
B07VZL1W7K,Samsung,"Samsung Galaxy A50 US Version Factory Unlocked Cell Phone with 64GB Memory, 6.4"" Screen, Black, [SM-A505UZKNXAA]",274.99,4.0,13-Oct-19,574
B07VZL1W7K,Samsung,"Samsung Galaxy A50 US Version Factory Unlocked Cell Phone with 64GB Memory, 6.4"" Screen, Black, [SM-A505UZKNXAA]",274.99,4.0,25-Nov-19,574
B07VZL1W7K,Samsung,"Samsung Galaxy A50 US Version Factory Unlocked Cell Phone with 64GB Memory, 6.4"" Screen, Black, [SM-A505UZKNXAA]",274.99,4.0,15-Oct-19,574
B07VZL1W7K,Samsung,"Samsung Galaxy A50 US Version Factory Unlocked Cell Phone with 64GB Memory, 6.4"" Screen, Black, [SM-A505UZKNXAA]",274.99,4.0,21-Nov-19,574
B07VZL1W7K,Samsung,"Samsung Galaxy A50 US Version Factory Unlocked Cell Phone with 64GB Memory, 6.4"" Screen, Black, [SM-A505UZKNXAA]",274.99,4.0,17-Dec-19,574
B07VZL1W7K,Samsung,"Samsung Galaxy A50 US Version Factory Unlocked Cell Phone with 64GB Memory, 6.4"" Screen, Black, [SM-A505UZKNXAA]",274.99,4.0,1-Dec-19,574
B07WHKYDV3,Samsung,"Samsung Galaxy Note 10 SM-N970F/DS 256GB 8GB RAM (Factory Unlocked) 6.3"" (GSM ONLY, No CDMA) - International Version (Aura Glow)",799.99,5.0,8-Oct-19,574
B06XS3CTJM,Apple,Apple iPhone 7 Plus 256GB Unlocked GSM 4G LTE Quad-Core Smartphone - Jet Black (Renewed),354.99,4.0,3-Apr-19,304
B06XS3CTJM,Apple,Apple iPhone 7 Plus 256GB Unlocked GSM 4G LTE Quad-Core Smartphone - Jet Black (Renewed),354.99,4.0,7-Apr-19,304
B06XS3CTJM,Apple,Apple iPhone 7 Plus 256GB Unlocked GSM 4G LTE Quad-Core Smartphone - Jet Black (Renewed),354.99,4.0,9-Jul-19,304
B06XS3CTJM,Apple,Apple iPhone 7 Plus 256GB Unlocked GSM 4G LTE Quad-Core Smartphone - Jet Black (Renewed),354.99,4.0,20-Jun-18,304
B07753NSQZ,Apple,"Apple iPhone 8, GSM Unlocked, 256GB - Space Gray (Renewed)",349.8,4.0,10-Dec-19,304
B07753NSQZ,Apple,"Apple iPhone 8, GSM Unlocked, 256GB - Space Gray (Renewed)",349.8,4.0,8-Jul-19,304
B07755LZ67,Apple,Apple iPhone 8 Plus 64GB Unlocked GSM Phone - Space Gray (Renewed),374.99,4.0,31-May-19,304
B07755LZ67,Apple,Apple iPhone 8 Plus 64GB Unlocked GSM Phone - Space Gray (Renewed),374.99,4.0,19-Aug-19,304
B07755LZ67,Apple,Apple iPhone 8 Plus 64GB Unlocked GSM Phone - Space Gray (Renewed),374.99,4.0,11-Oct-19,304
B07755LZ67,Apple,Apple iPhone 8 Plus 64GB Unlocked GSM Phone - Space Gray (Renewed),374.99,4.0,25-May-19,304
B078SBFV72,Apple,"Apple iPad Air MF003LL/A (32GB, Wi-Fi + AT&T, Black with Space Gray) OLD VERSION (Renewed)",166.19,5.0,22-Jul-19,304
B078SBFV72,Apple,"Apple iPad Air MF003LL/A (32GB, Wi-Fi + AT&T, Black with Space Gray) OLD VERSION (Renewed)",166.19,5.0,3-Aug-18,304
B078SBFV72,Apple,"Apple iPad Air MF003LL/A (32GB, Wi-Fi + AT&T, Black with Space Gray) OLD VERSION (Renewed)",166.19,5.0,26-Feb-18,304
B078SBFV72,Apple,"Apple iPad Air MF003LL/A (32GB, Wi-Fi + AT&T, Black with Space Gray) OLD VERSION (Renewed)",166.19,5.0,10-Aug-18,304
B07FKD3H9Q,Apple,"Apple iPad mini 4 (32GB, Wi-Fi + Cellular, Space Gray) (Renewed)",249.99,5.0,10-Feb-19,304
B07G7FG26S,Apple,"Apple iPhone 8, AT&T, 64GB - Red (Renewed)",320.0,4.0,4-Oct-19,304
B07G7FG26S,Apple,"Apple iPhone 8, AT&T, 64GB - Red (Renewed)",320.0,4.0,30-Oct-19,304
B07G7FG26S,Apple,"Apple iPhone 8, AT&T, 64GB - Red (Renewed)",320.0,4.0,31-Aug-19,304
B0766NJPBN,Google,"Google Pixel 2 GSM/CDMA Google Unlocked (Clearly White, 64GB, US warranty)",338.99,4.0,28-Apr-19,2
B0766NJPBN,Google,"Google Pixel 2 GSM/CDMA Google Unlocked (Clearly White, 64GB, US warranty)",338.99,4.0,1-Mar-19,2
B0766NJPBN,Google,"Google Pixel 2 GSM/CDMA Google Unlocked (Clearly White, 64GB, US warranty)",338.99,4.0,28-Dec-18,2
B0766NJPBN,Google,"Google Pixel 2 GSM/CDMA Google Unlocked (Clearly White, 64GB, US warranty)",338.99,4.0,13-Jul-18,2
B0766NJPBN,Google,"Google Pixel 2 GSM/CDMA Google Unlocked (Clearly White, 64GB, US warranty)",338.99,4.0,3-Jul-18,2
B0766NJPBN,Google,"Google Pixel 2 GSM/CDMA Google Unlocked (Clearly White, 64GB, US warranty)",338.99,4.0,2-Apr-18,2
B0766NJPBN,Google,"Google Pixel 2 GSM/CDMA Google Unlocked (Clearly White, 64GB, US warranty)",338.99,4.0,5-Mar-18,2
B07HKPMFZ5,Google,Google Pixel 3 XL 64GB Unlocked GSM & CDMA 4G LTE Android Phone w/ 12.2MP Rear & Dual 8MP Front Camera - Just Black (Renewed),319.97,4.0,4-Apr-19,2
B07HKPMFZ5,Google,Google Pixel 3 XL 64GB Unlocked GSM & CDMA 4G LTE Android Phone w/ 12.2MP Rear & Dual 8MP Front Camera - Just Black (Renewed),319.97,4.0,16-Aug-19,2
B07HKPMFZ5,Google,Google Pixel 3 XL 64GB Unlocked GSM & CDMA 4G LTE Android Phone w/ 12.2MP Rear & Dual 8MP Front Camera - Just Black (Renewed),319.97,4.0,8-Jul-19,2
B07HKPMFZ5,Google,Google Pixel 3 XL 64GB Unlocked GSM & CDMA 4G LTE Android Phone w/ 12.2MP Rear & Dual 8MP Front Camera - Just Black (Renewed),319.97,4.0,24-Oct-19,2
B07HKPMFZ5,Google,Google Pixel 3 XL 64GB Unlocked GSM & CDMA 4G LTE Android Phone w/ 12.2MP Rear & Dual 8MP Front Camera - Just Black (Renewed),319.97,4.0,20-Sep-19,2
B07HKPMFZ5,Google,Google Pixel 3 XL 64GB Unlocked GSM & CDMA 4G LTE Android Phone w/ 12.2MP Rear & Dual 8MP Front Camera - Just Black (Renewed),319.97,4.0,8-May-19,2
B07HKPMFZ5,Google,Google Pixel 3 XL 64GB Unlocked GSM & CDMA 4G LTE Android Phone w/ 12.2MP Rear & Dual 8MP Front Camera - Just Black (Renewed),319.97,4.0,28-May-19,2
B07HKPMFZ5,Google,Google Pixel 3 XL 64GB Unlocked GSM & CDMA 4G LTE Android Phone w/ 12.2MP Rear & Dual 8MP Front Camera - Just Black (Renewed),319.97,4.0,4-Nov-19,2
B07HKPMFZ5,Google,Google Pixel 3 XL 64GB Unlocked GSM & CDMA 4G LTE Android Phone w/ 12.2MP Rear & Dual 8MP Front Camera - Just Black (Renewed),319.97,4.0,11-Mar-19,2
B07HKPMFZ5,Google,Google Pixel 3 XL 64GB Unlocked GSM & CDMA 4G LTE Android Phone w/ 12.2MP Rear & Dual 8MP Front Camera - Just Black (Renewed),319.97,4.0,13-Apr-19,2
B07HKPMFZ5,Google,Google Pixel 3 XL 64GB Unlocked GSM & CDMA 4G LTE Android Phone w/ 12.2MP Rear & Dual 8MP Front Camera - Just Black (Renewed),319.97,4.0,27-Aug-19,2
B07P8MQHSH,Google,Google - Pixel 3 with 64GB Memory Cell Phone (Unlocked) - Just Black,446.61,4.0,13-Sep-19,2
B07P8MQHSH,Google,Google - Pixel 3 with 64GB Memory Cell Phone (Unlocked) - Just Black,446.61,4.0,26-Nov-19,2
B07YBHNTSK,Google,"Google Pixel 3a XL Verizon Just Black, 64GB (Renewed)",344.94,5.0,11-Dec-19,2
B07F2PWRZR,HUAWEI,"Huawei Y5 2018 DRA-L23 DUAL SIM FullView Display 5.45"" 4G LTE Quad Core 16GB 8MP Smartphone Factory Unlocked Android GO (International Version- No Warranty) (Gold)",89.96,4.0,31-Oct-18,10
B07JB4W3L6,HUAWEI,"Huawei Mate 20 HMA-L29 Dual-SIM 128GB (4GB RAM, 6.53"" inch, Android) (GSM Only, No CDMA) Factory Unlocked 4G/LTE Smartphone (Black) - International Version",499.0,4.0,19-Jul-19,10
B07PKVLDHP,HUAWEI,"Huawei Y6 2019 MRD-LX3 6.09"" Dewdrop Display 32GB 2GB RAM Dual SIM 13MP+ 8MP A-GPS Fingerprint Factory Unlocked No Warranty US (Blue)",128.97,4.0,11-Dec-19,10
B07K64PTLP,Xiaomi,"Xiaomi Mi 8 Pro (128GB, 8GB RAM) with In-Screen Fingerprint Reader, Dual Camera's, 6.21"" AMOLED Display, Factory Unlocked - Global Version No Warranty (Transparent Titanium)",293.99,4.0,12-Dec-18,1
B07K64PTLP,Xiaomi,"Xiaomi Mi 8 Pro (128GB, 8GB RAM) with In-Screen Fingerprint Reader, Dual Camera's, 6.21"" AMOLED Display, Factory Unlocked - Global Version No Warranty (Transparent Titanium)",293.99,4.0,22-Jul-19,1
B07K64PTLP,Xiaomi,"Xiaomi Mi 8 Pro (128GB, 8GB RAM) with In-Screen Fingerprint Reader, Dual Camera's, 6.21"" AMOLED Display, Factory Unlocked - Global Version No Warranty (Transparent Titanium)",293.99,4.0,1-Sep-19,1
B07K64PTLP,Xiaomi,"Xiaomi Mi 8 Pro (128GB, 8GB RAM) with In-Screen Fingerprint Reader, Dual Camera's, 6.21"" AMOLED Display, Factory Unlocked - Global Version No Warranty (Transparent Titanium)",293.99,4.0,3-May-19,1
B07Y336C8S,Xiaomi,"Xiaomi Mi 9 Lite 64GB + 6GB RAM, 6.39” AMOLED FHD+ LTE 48MP AI Triple Camera Factory Unlocked Smartphone - Global Version (Aurora Blue)",248.0,5.0,21-Dec-19,1
B07Y336C8S,Xiaomi,"Xiaomi Mi 9 Lite 64GB + 6GB RAM, 6.39” AMOLED FHD+ LTE 48MP AI Triple Camera Factory Unlocked Smartphone - Global Version (Aurora Blue)",248.0,5.0,20-Dec-19,1
B07ZGHYFZ4,Xiaomi,Xiaomi Mi Note 10 128GB 108MP Penta Camera 6.47″ LTE Factory Unlocked Smartphone (International Version) (Glacier White),486.57,5.0,20-Dec-19,1
